date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:49:45	3270/3270	---M-Z	200	added ('OK')	application/json	date:Fri,%2026%20Sep%202025%2011:48:59%20GMT	https://dear-jean.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdear-jean.co.za%2Fbond-originators%2F	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-json/oembed/1.0/embed37a7.json	(from https://dear-jean.co.za/bond-originators/)
13:49:47	3481/3481	---M-Z	200	added ('OK')	text/xml	date:Fri,%2026%20Sep%202025%2011:49:01%20GMT	https://dear-jean.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdear-jean.co.za%2Fbond-originators%2F&format=xml	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-json/oembed/1.0/embedba29	(from https://dear-jean.co.za/bond-originators/)
13:49:47	16995/16995	---M--	200	added ('OK')	image/png	etag:%224263-63e49ce9a0900%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Ooba-1.png	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Ooba-1.png	(from https://dear-jean.co.za/bond-originators/)
13:49:47	14539/14539	---M--	200	added ('OK')	image/png	etag:%2238cb-63e49ce7b8480%22	https://dear-jean.co.za/wp-content/uploads/2025/09/BB-1.png	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/BB-1.png	(from https://dear-jean.co.za/bond-originators/)
13:49:49	27155/27155	---M-Z	200	added ('OK')	application/json	date:Fri,%2026%20Sep%202025%2011:49:03%20GMT	https://dear-jean.co.za/wp-json/wp/v2/pages/3	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-json/wp/v2/pages/3.json	(from https://dear-jean.co.za/privacy-policy/)
13:49:50	803/803	---M-Z	200	added ('OK')	application/rss+xml	etag:%220b2c1bb62e112f3ed0649515f03de63d-gzip%22	https://dear-jean.co.za/privacy-policy/feed/	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/privacy-policy/feed/index.html	(from https://dear-jean.co.za/privacy-policy/)
13:49:51	3292/3292	---M-Z	200	added ('OK')	application/json	date:Fri,%2026%20Sep%202025%2011:49:05%20GMT	https://dear-jean.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdear-jean.co.za%2Fprivacy-policy%2F	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-json/oembed/1.0/embed7d8b.json	(from https://dear-jean.co.za/privacy-policy/)
13:49:53	3503/3503	---M-Z	200	added ('OK')	text/xml	date:Fri,%2026%20Sep%202025%2011:49:07%20GMT	https://dear-jean.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdear-jean.co.za%2Fprivacy-policy%2F&format=xml	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-json/oembed/1.0/embed79c0	(from https://dear-jean.co.za/privacy-policy/)
13:49:55	15934/15934	---M-Z	200	added ('OK')	application/json	date:Fri,%2026%20Sep%202025%2011:49:09%20GMT	https://dear-jean.co.za/wp-json/wp/v2/pages/340	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-json/wp/v2/pages/340.json	(from https://dear-jean.co.za/terms-and-conditions/)
13:49:57	3322/3322	---M-Z	200	added ('OK')	application/json	date:Fri,%2026%20Sep%202025%2011:49:11%20GMT	https://dear-jean.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdear-jean.co.za%2Fterms-and-conditions%2F	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-json/oembed/1.0/embed4783.json	(from https://dear-jean.co.za/terms-and-conditions/)
13:49:59	3533/3533	---M-Z	200	added ('OK')	text/xml	date:Fri,%2026%20Sep%202025%2011:49:12%20GMT	https://dear-jean.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdear-jean.co.za%2Fterms-and-conditions%2F&format=xml	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-json/oembed/1.0/embedac51	(from https://dear-jean.co.za/terms-and-conditions/)
13:49:59	13592/13592	---M--	200	added ('OK')	font/woff	etag:%223518-63e6bb7e62500%22	https://dear-jean.co.za/wp-content/plugins/wordpress-popup/assets/hustle-ui/fonts/hustle-icons-font.woff	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/plugins/wordpress-popup/assets/hustle-ui/fonts/hustle-icons-font.woff	(from https://dear-jean.co.za/wp-content/plugins/wordpress-popup/assets/hustle-ui/css/hustle-icons.min.css?ver=7.8.7)
